src_ip,dst_ip,bytes,packets,protocol,process,anomaly_score,is_anomaly,timestamp
20.43.150.84,10.71.162.243,3954,1,TCP,Unknown,0.0,False,2025-09-08T06:26:53.379498
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:53.415012
20.43.150.84,10.71.162.243,5254,1,TCP,Unknown,0.0,False,2025-09-08T06:26:53.447393
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:53.478801
20.43.150.84,10.71.162.243,5254,1,TCP,Unknown,0.0,False,2025-09-08T06:26:53.544099
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:53.576120
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:53.592045
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:53.608200
20.43.150.84,10.71.162.243,7854,1,TCP,Unknown,0.0,False,2025-09-08T06:26:53.640263
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:53.673539
20.43.150.84,10.71.162.243,3954,1,TCP,Unknown,0.0,False,2025-09-08T06:26:53.705861
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:53.738932
20.43.150.84,10.71.162.243,7854,1,TCP,Unknown,0.0,False,2025-09-08T06:26:53.772590
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:53.807095
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:53.839410
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:53.873538
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:53.907776
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:53.941563
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:53.974494
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:54.007754
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:54.040705
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:54.074286
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:54.106704
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:54.139953
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:54.171615
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:54.205428
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:54.222310
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:54.239629
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:54.272424
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:54.290486
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:54.306521
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:54.338596
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:54.355526
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:54.371719
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:54.406086
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:54.423474
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:54.440512
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:54.456682
20.43.150.84,10.71.162.243,1063,1,TCP,Unknown,0.0,False,2025-09-08T06:26:54.488772
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:54.520328
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:54.552879
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:54.569582
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:54.585310
10.71.162.243,20.43.150.84,66,1,TCP,Unknown,0.0,False,2025-09-08T06:26:54.649911
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:54.682091
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:54.697704
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:54.714265
20.43.150.84,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:54.745063
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:54.777510
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:54.809794
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:54.826503
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:54.843373
20.43.150.84,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:26:54.876035
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:54.909030
10.71.162.243,20.43.150.84,535,1,TCP,Unknown,0.0,False,2025-09-08T06:26:54.942327
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:54.975345
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:54.992613
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:55.010695
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:55.044234
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:55.061052
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:55.077866
13.95.31.18,10.71.162.243,96,1,TCP,Unknown,0.0,False,2025-09-08T06:26:55.110996
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:55.128316
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:55.160803
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:55.178157
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:55.211615
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:55.228893
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:55.262687
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:55.278919
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:55.310969
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:55.327383
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:55.344741
13.95.31.18,10.71.162.243,96,1,TCP,Unknown,0.0,False,2025-09-08T06:26:55.378630
20.43.150.84,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:55.411061
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:55.443881
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:55.476861
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:55.510242
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:55.543141
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:55.560760
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:55.577277
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:55.594294
20.43.150.84,10.71.162.243,3954,1,TCP,Unknown,0.0,False,2025-09-08T06:26:55.627333
20.43.150.84,10.71.162.243,223,1,TCP,Unknown,0.0,False,2025-09-08T06:26:55.660246
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:55.693452
10.71.162.243,20.43.150.84,134,1,TCP,Unknown,0.0,False,2025-09-08T06:26:55.728795
10.71.162.243,20.43.150.84,134,1,TCP,Unknown,0.0,False,2025-09-08T06:26:55.762037
10.71.162.243,20.43.150.84,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:55.793680
10.71.162.243,20.43.150.84,150,1,TCP,Unknown,0.0,False,2025-09-08T06:26:55.858127
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:55.892424
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:55.909144
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:55.942086
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:55.958508
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:55.990887
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:56.007574
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:56.041851
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:56.058812
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:56.093178
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:56.112386
20.43.150.84,10.71.162.243,628,1,TCP,Unknown,0.0,False,2025-09-08T06:26:56.151807
20.43.150.84,10.71.162.243,175,1,TCP,Unknown,0.0,False,2025-09-08T06:26:56.184603
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:56.218449
10.71.162.243,20.43.150.84,85,1,TCP,Unknown,0.0,False,2025-09-08T06:26:56.251777
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:56.285867
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:56.302234
20.43.150.84,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:56.335560
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:56.369874
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:56.386964
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:56.420570
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:56.453446
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:56.470033
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:56.487857
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:56.504628
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:56.521100
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:56.555219
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:56.573218
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:56.590468
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:56.607810
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:56.640727
20.43.150.84,10.71.162.243,2654,1,TCP,Unknown,0.0,False,2025-09-08T06:26:56.674691
20.43.150.84,10.71.162.243,272,1,TCP,Unknown,0.0,False,2025-09-08T06:26:56.708565
20.43.150.84,10.71.162.243,469,1,TCP,Unknown,0.0,False,2025-09-08T06:26:56.740861
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:56.773197
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:56.806300
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:56.839465
20.43.150.84,10.71.162.243,2654,1,TCP,Unknown,0.0,False,2025-09-08T06:26:56.872924
20.43.150.84,10.71.162.243,272,1,TCP,Unknown,0.0,False,2025-09-08T06:26:56.905598
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:56.938146
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:56.971576
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:57.037470
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:57.056079
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:57.072441
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:57.105081
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:57.138566
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:57.155538
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:57.172391
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:57.205140
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:57.222063
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:57.237910
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:57.271175
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:57.288195
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:57.304501
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:57.335414
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:57.352264
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:57.369210
20.43.150.84,10.71.162.243,3954,1,TCP,Unknown,0.0,False,2025-09-08T06:26:57.402672
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:57.436606
20.43.150.84,10.71.162.243,3954,1,TCP,Unknown,0.0,False,2025-09-08T06:26:57.469258
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:57.502512
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:57.535805
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:57.569559
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:57.602961
20.43.150.84,10.71.162.243,2654,1,TCP,Unknown,0.0,False,2025-09-08T06:26:57.635526
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:57.669017
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:57.702373
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:57.719224
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:57.737193
20.43.150.84,10.71.162.243,2654,1,TCP,Unknown,0.0,False,2025-09-08T06:26:57.771570
20.43.150.84,10.71.162.243,1234,1,TCP,Unknown,0.0,False,2025-09-08T06:26:57.804595
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:57.839771
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:57.874546
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:57.908372
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:57.926360
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:57.942988
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:57.963091
10.71.162.243,20.43.150.84,66,1,TCP,Unknown,0.0,False,2025-09-08T06:26:57.997242
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:58.032356
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:58.049459
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:58.082871
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:58.099782
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:58.117108
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:58.133651
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:58.167995
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:58.185499
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:58.203202
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:58.238212
20.43.150.84,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:58.309660
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:58.345663
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:58.363322
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:58.381764
20.43.150.84,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:26:58.418312
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:58.453816
10.71.162.243,20.43.150.84,535,1,TCP,Unknown,0.0,False,2025-09-08T06:26:58.487499
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:58.520437
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:58.537379
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:58.554127
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:58.570066
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:58.605606
10.71.162.243,13.95.31.18,505,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:58.623093
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:58.655365
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:58.688190
13.95.31.18,10.71.162.243,96,1,TCP,Unknown,0.0,False,2025-09-08T06:26:58.721101
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:58.755124
20.43.150.84,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:58.789489
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:58.822588
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:58.855412
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:58.888355
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:58.920316
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:58.952474
20.43.150.84,10.71.162.243,223,1,TCP,Unknown,0.0,False,2025-09-08T06:26:58.985308
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:59.017877
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:59.051532
10.71.162.243,20.43.150.84,134,1,TCP,Unknown,0.0,False,2025-09-08T06:26:59.083826
10.71.162.243,20.43.150.84,134,1,TCP,Unknown,0.0,False,2025-09-08T06:26:59.117729
10.71.162.243,20.43.150.84,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:59.152026
10.71.162.243,20.43.150.84,152,1,TCP,Unknown,0.0,False,2025-09-08T06:26:59.186053
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:59.219611
13.95.31.18,10.71.162.243,96,1,TCP,Unknown,0.0,False,2025-09-08T06:26:59.253021
10.71.162.243,13.95.31.18,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:26:59.269836
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:59.302329
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:59.367144
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:59.399349
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:59.432740
20.43.150.84,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:59.465691
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:59.503115
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:59.541918
20.43.150.84,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:59.579249
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:59.616255
10.71.162.243,224.77.77.77,155,1,UDP,ArmouryCrate.UserSessionHelper.exe,0.0,False,2025-09-08T06:26:59.634537
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:59.670000
20.43.150.84,10.71.162.243,749,1,TCP,Unknown,0.0,False,2025-09-08T06:26:59.702785
10.71.162.243,20.43.150.84,85,1,TCP,Unknown,0.0,False,2025-09-08T06:26:59.735892
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:59.768295
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:59.801304
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:26:59.835488
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:59.869507
20.43.150.84,10.71.162.243,2654,1,TCP,Unknown,0.0,False,2025-09-08T06:26:59.904798
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:26:59.938512
20.43.150.84,10.71.162.243,3954,1,TCP,Unknown,0.0,False,2025-09-08T06:26:59.973681
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:00.006121
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:00.041367
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:00.076088
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:00.110235
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:00.143852
13.95.31.18,10.71.162.243,1194,1,TCP,Unknown,0.0,False,2025-09-08T06:27:00.178228
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:00.212808
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:00.245488
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:00.312630
10.71.162.243,13.95.31.18,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:27:00.328794
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:00.363260
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:00.397390
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:00.430557
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:00.465014
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:00.499453
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:00.533785
20.43.150.84,10.71.162.243,5254,1,TCP,Unknown,0.0,False,2025-09-08T06:27:00.567594
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:00.599431
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:00.633851
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:00.667782
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:00.701854
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:00.736030
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:00.770476
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:00.805288
20.43.150.84,10.71.162.243,1072,1,TCP,Unknown,0.0,False,2025-09-08T06:27:00.838991
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:00.871440
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:00.905280
10.71.162.243,10.71.162.92,91,1,UDP,svchost.exe,0.0,False,2025-09-08T06:27:00.922388
20.43.150.84,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:00.954868
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:00.986961
10.71.162.92,10.71.162.243,361,1,UDP,Unknown,0.0,False,2025-09-08T06:27:01.023360
10.71.162.243,20.43.150.84,66,1,TCP,Unknown,0.0,False,2025-09-08T06:27:01.057451
20.43.150.84,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:27:01.091505
10.71.162.243,20.43.150.84,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:01.125491
10.71.162.243,20.43.150.84,535,1,TCP,Unknown,0.0,False,2025-09-08T06:27:01.158565
10.71.162.243,108.159.80.95,55,1,TCP,msedge.exe,0.0,False,2025-09-08T06:27:01.176012
20.43.150.84,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:27:01.210181
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:01.243155
20.43.150.84,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:27:01.312729
